class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
CV,1780,53090,431,True,18.003,17.9834,17.9656,17.8692,17.9293,17.8805,17.7907,17.794,17.8328,17.8388,17.8548,17.8827,17.8567,17.8629,17.8687,17.8743,17.8947,17.9088,17.9235,17.9081,17.8766,17.9557,17.9645,17.9721,18.0005,18.0396,17.6363,17.5547,18.06,18.0658,18.0605,18.0495,18.0591,18.0768,18.082,18.1093,18.1196,18.1086,18.0876,18.1098,18.1473,18.1366,18.1226,18.1016,18.1483,18.1644,18.1291,18.1461,18.1539,18.1729,18.2104,18.1912,18.1125
CV,3700,55542,450,True,17.6474,17.6166,17.6127,17.4189,17.5771,17.5062,17.3226,17.3206,17.3782,17.5622,17.589,17.4316,17.3849,17.3794,17.4174,17.436,17.4688,17.4977,17.5205,17.5301,17.5372,17.5689,17.5722,17.5769,17.6166,17.6707,17.5464,17.5179,17.7111,17.7047,17.7166,17.7205,17.7247,17.7422,17.7758,17.7874,17.7958,17.8035,17.7909,17.8288,17.8338,17.8498,17.8535,17.8572,17.8577,17.8161,17.6588,17.7189,17.8061,17.9106,17.9319,17.9332,17.8153
CV,4527,55590,728,True,17.3945,17.4447,17.5134,17.37,17.525,17.4968,17.3544,17.3761,17.4531,17.6041,17.6327,17.5542,17.5031,17.4974,17.5461,17.5721,17.615,17.6523,17.6869,17.6863,17.6797,17.7554,17.7667,17.7715,17.8006,17.8688,17.5444,17.4812,17.9126,17.9096,17.9178,17.9169,17.9053,17.9257,17.9605,17.9818,17.9933,17.9931,17.9644,17.9947,18.01,18.0269,18.0219,18.0176,18.0203,17.9606,17.702,17.7809,17.881,18.035,18.0846,18.0624,17.9551
CV,4528,55559,442,True,17.5572,17.5481,17.5764,17.4042,17.5656,17.5127,17.3466,17.3595,17.425,17.5972,17.6316,17.5142,17.4707,17.4696,17.5153,17.5409,17.5807,17.6148,17.6398,17.6459,17.6367,17.691,17.7068,17.7074,17.7418,17.8002,17.6039,17.5644,17.8519,17.8494,17.8609,17.8688,17.8665,17.8911,17.9252,17.9395,17.9526,17.9495,17.947,17.9747,17.9936,18.0114,18.0233,18.0291,18.0328,17.9805,17.7746,17.8523,17.944,18.0969,18.1307,18.1252,17.9855
CV,3699,55517,734,True,17.596,17.5857,17.5954,17.4135,17.5751,17.518,17.3448,17.3519,17.4069,17.5974,17.62,17.4626,17.4173,17.4086,17.4412,17.4611,17.4857,17.5025,17.5303,17.5295,17.5316,17.5601,17.5638,17.5633,17.5731,17.605,17.5295,17.5173,17.627,17.611,17.5972,17.5761,17.5894,17.5848,17.5691,17.5563,17.5505,17.5493,17.5574,17.5585,17.5465,17.5463,17.5152,17.4972,17.4927,17.4756,17.3646,17.3957,17.4188,17.467,17.4816,17.4688,17.3798
CV,1369,53089,479,True,20.0081,20.0722,20.0671,20.0977,20.0149,20.0241,20.0323,20.0549,20.096,19.9569,19.9123,20.1102,20.1083,20.1568,20.1512,20.1646,20.152,20.1492,20.2738,20.164,20.042,20.1866,20.2462,20.2085,20.2125,20.287,19.5894,19.4823,20.1818,20.2762,20.2359,20.2178,20.2032,20.3151,20.3161,20.2813,20.3133,20.1787,20.0121,20.1054,20.2766,20.3876,20.1862,20.233,20.3291,20.328,19.9814,19.682,19.9591,20.0057,19.8362,19.9346,20.0378
CV,1648,53171,408,True,17.3849,17.4226,17.4174,17.5866,17.386,17.4139,17.4941,17.5047,17.4805,17.2654,17.2253,17.5103,17.5397,17.5754,17.5402,17.5344,17.5374,17.55,17.5571,17.438,17.4153,17.5406,17.5489,17.5533,17.5487,17.56,17.0006,16.8789,17.4441,17.5449,17.5352,17.475,17.4744,17.5209,17.4978,17.5004,17.4986,17.5046,17.5334,17.4889,17.4774,17.4621,17.4274,17.4208,17.3841,17.3552,17.3349,17.3602,17.3704,17.379,17.4082,17.3604,17.3732
CV,2264,53682,416,True,18.143,18.2097,18.2672,18.2068,18.2509,18.2198,18.1497,18.1538,18.2043,18.2263,18.246,18.2628,18.2255,18.218,18.2555,18.2765,18.2861,18.3003,18.309,18.2808,18.275,18.3534,18.3674,18.3748,18.3812,18.4367,17.915,17.8739,18.4494,18.4546,18.4545,18.438,18.4263,18.4729,18.4834,18.4764,18.4858,18.4797,18.493,18.5382,18.5943,18.5521,18.498,18.4671,18.5086,18.4655,18.2292,18.2872,18.4023,18.4303,18.403,18.4132,18.472
CV,4501,55590,555,True,18.6508,18.6523,18.6483,18.4822,18.6116,18.5553,18.3979,18.4036,18.4504,18.5908,18.6444,18.5195,18.467,18.4671,18.4986,18.5112,18.5318,18.5483,18.5668,18.5724,18.5645,18.6075,18.6208,18.6414,18.6536,18.7087,18.4702,18.4584,18.7302,18.7217,18.7179,18.725,18.7351,18.7528,18.7466,18.7585,18.7712,18.7832,18.7646,18.7822,18.8025,18.8103,18.8095,18.7915,18.7936,18.7844,18.7576,18.7744,18.7554,18.8167,18.8387,18.8277,18.7391
CV,1588,52965,278,False,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,18.7391,23.6144,19.3853,18.9259,18.9725,18.988,18.9916,19.0163,19.057,18.8858,18.8365,19.0583,19.0705,19.0761,19.0752,19.0724,19.0811,19.068,19.0892,19.0897,19.1107,19.1307,19.1329,19.1214,19.1281,19.1426,19.1652,19.1559,19.0148,19.1295,19.2966,19.3417,19.2631,19.2816,19.3246,19.387
CV,495,51988,238,True,18.8682,18.9726,18.9821,19.077,18.9414,18.9861,19.0421,19.0499,19.0564,18.9128,18.866,19.0572,19.0503,19.0275,19.0642,19.0496,19.0696,19.1034,19.0782,19.0287,18.9565,19.0471,19.0318,19.0362,19.0928,19.064,18.6361,18.5494,18.9712,19.0479,19.0305,18.9906,18.9844,18.9908,18.9635,19.0015,18.9663,18.9796,18.9815,18.9816,18.99,18.9383,18.8573,18.894,18.8589,18.8891,18.7675,18.8231,18.9529,18.8624,18.8857,18.8417,18.8952
CV,7120,56720,997,True,18.2407,18.3876,18.4322,18.6643,18.4146,18.4766,18.6393,18.7077,18.7015,18.4333,18.3842,18.7272,18.7513,18.7625,18.792,18.7951,18.798,18.7946,18.8188,18.7159,18.6751,18.8255,18.8274,18.8309,18.8368,18.8524,18.2961,18.2028,18.7741,18.8558,18.8633,18.8114,18.8012,18.8363,18.7916,18.8352,18.8409,18.8426,18.836,18.8099,18.8185,18.8201,18.817,18.8087,18.7876,18.7699,18.7418,18.7229,18.7691,18.8099,18.806,18.8099,18.8117
CV,6964,56748,422,True,18.8493,18.9621,18.9594,19.1366,18.8618,18.8984,19.0012,19.0345,19.0224,18.7402,18.6837,18.9723,18.977,18.9609,18.9664,18.9568,18.9613,18.9566,18.9289,18.8221,18.7728,18.8987,18.8861,18.8824,18.8577,18.8553,18.3477,18.2474,18.7522,18.8243,18.8084,18.7459,18.7335,18.7541,18.7415,18.7355,18.7174,18.7177,18.7102,18.7016,18.705,18.7009,18.6486,18.6314,18.6384,18.5856,18.4955,18.5076,18.5823,18.6491,18.6755,18.6544,18.6156
CV,9561,57809,438,True,20.7728,20.7676,20.7272,20.7445,20.7621,20.7364,20.7832,20.7826,20.8335,20.822,20.748,20.7441,20.7426,20.7246,20.7464,20.7372,20.7532,20.8306,20.8648,20.8929,20.857,20.8402,20.8133,20.9027,20.8302,20.8185,20.7977,20.8449,20.9353,20.9438,21.011,21.1478,21.1846,21.0632,21.0125,21.0507,21.1542,21.0427,20.7535,20.4267,20.0509,19.8342,19.8209,19.893,19.9416,20.0216,20.2241,20.3248,20.4922,20.7478,20.9659,21.0988,20.9778
CV,2288,53699,635,True,19.3535,19.318,19.2277,19.2567,19.0295,18.9608,19.0033,18.9323,18.8562,18.6854,18.6307,18.7236,18.7036,18.6003,18.5285,18.4812,18.5121,18.5476,18.494,18.3988,18.3013,18.3432,18.369,18.3804,18.4159,18.4023,18.2098,18.1191,18.2604,18.2852,18.2686,18.2908,18.3275,18.3854,18.4301,18.4714,18.3929,18.2758,18.1582,18.0664,17.9737,17.9057,17.9382,17.951,18.0203,18.1189,18.234,18.2624,18.3845,18.4198,18.4243,18.3663,18.324
CV,2289,53708,316,True,19.6061,19.6391,19.563,19.5511,19.4034,19.3049,19.2495,19.2169,19.1973,19.0359,18.9427,19.0247,19.0061,18.9657,18.8836,18.8151,18.8225,18.868,18.946,18.7892,18.7056,18.7486,18.7653,18.789,18.8468,18.8882,18.7117,18.5349,18.6024,18.6599,18.6938,18.7413,18.7967,18.8919,18.8924,18.9553,18.8959,18.8091,18.6333,18.5462,18.4309,18.3545,18.3545,18.4493,18.5546,18.7331,18.774,18.8868,19.0749,19.3896,19.4714,19.4135,19.13
CV,1402,52872,445,True,19.774,19.7422,19.7203,19.7496,19.6131,19.5741,19.6318,19.6587,19.6302,19.6146,19.5067,19.5288,19.4804,19.4557,19.3706,19.3062,19.2878,19.2356,19.2038,19.1608,19.0897,19.0408,19.0328,18.9835,18.9318,18.917,18.8194,18.6721,18.6238,18.6168,18.6514,18.6161,18.58,18.5757,18.478,18.4579,18.4578,18.4367,18.3822,18.3497,18.3161,18.2928,18.1911,18.0488,17.9419,17.9256,17.887,17.8835,17.9789,17.9374,18.0023,18.1395,18.0925
CV,10740,58223,592,True,19.4842,19.5111,19.5286,19.5906,19.5004,19.4397,19.4939,19.5562,19.5768,19.5202,19.4402,19.4808,19.4273,19.4236,19.4495,19.4512,19.4399,19.3935,19.3297,19.2724,19.2585,19.3005,19.3331,19.3853,19.3709,19.3817,19.2709,19.0894,19.0781,19.0714,19.077,19.0587,19.0436,19.0408,19.0236,19.0213,19.0291,19.0398,19.0071,18.9903,18.9688,18.8469,18.5739,18.3972,18.3404,18.3646,18.4282,18.499,18.5901,18.6633,18.6805,18.666,18.6008
CV,345,51690,138,False,19.329,19.2801,19.2552,19.1416,19.2169,19.1372,19.007,18.9864,19.0208,19.105,19.1018,19.0471,18.9988,19.0005,18.992,19.0096,19.0247,19.0139,19.0409,19.0463,19.0506,19.1187,19.5298,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831,21.6831
CV,2375,53770,636,True,19.8691,19.8155,19.8109,19.8634,19.89,19.7884,19.7207,19.6672,19.7312,19.7291,19.7924,19.8321,19.7329,19.6258,19.5989,19.5211,19.5915,19.6931,19.7889,19.8553,19.921,19.9933,19.9242,19.8898,19.7581,19.447,19.1888,19.0767,19.0843,19.2057,19.4465,19.6371,19.7132,19.8764,19.9833,20.0403,20.001,20.0753,19.9706,20.0307,19.8849,19.8742,19.5779,19.3627,19.312,19.0932,19.0189,19.0484,18.9389,18.9201,19.0627,18.9899,19.0027
CV,5873,56035,226,True,20.2981,20.3272,20.36,20.3974,20.3395,20.2181,20.3078,20.2994,20.416,20.3642,20.3926,20.3943,20.2275,19.9684,19.9335,20.0487,20.2233,20.3348,20.4292,20.5013,20.6944,20.9243,20.8756,20.4809,19.91,19.4788,19.2373,19.1823,19.3389,19.6173,19.9965,20.3212,20.573,20.6335,20.5685,20.64,20.5667,20.6481,20.7247,20.683,20.5966,20.3376,20.0148,19.779,19.5231,19.3474,19.3368,19.1505,19.0805,19.0741,19.137,19.2392,19.2405
CV,4999,55721,420,True,22.24,22.3183,22.2225,22.3001,22.3238,22.2951,22.2767,22.3964,22.3108,22.0721,22.0919,22.286,22.2538,22.3691,22.4445,22.4004,22.3375,22.4244,22.4086,22.3159,22.4111,22.1831,22.1949,22.1909,22.2631,22.2874,21.6038,21.4907,22.0743,22.1077,22.2648,22.2478,22.3524,22.541,22.7377,22.3775,22.2605,22.0517,22.4054,22.1246,22.2677,22.1071,22.1439,22.2716,22.5794,22.7263,22.4301,21.7957,22.4224,22.7287,22.2183,22.2134,21.8829
CV,746,52238,614,True,18.3495,18.4896,18.5288,18.768,18.4813,18.5189,18.7165,18.7873,18.7568,18.4774,18.4139,18.7326,18.7646,18.7515,18.7569,18.7439,18.7395,18.7217,18.7358,18.6244,18.5702,18.6803,18.6534,18.6401,18.6016,18.5926,18.171,18.0956,18.5176,18.603,18.6007,18.5513,18.5225,18.5447,18.5118,18.5348,18.5401,18.5492,18.4958,18.4601,18.4825,18.5081,18.5023,18.4709,18.4533,18.4147,18.3541,18.434,18.4432,18.4867,18.5568,18.5387,18.5069
CV,734,52224,30,True,20.3635,20.3989,20.4066,20.2626,20.2162,20.2156,20.0643,20.0381,20.0646,20.0775,20.1042,20.1216,20.0422,20.0074,20.0323,20.0707,20.1104,20.093,20.0922,20.0717,20.0559,20.0979,20.114,20.1521,20.0145,20.2242,19.6742,19.6033,20.1859,20.127,20.1378,20.1796,20.1464,20.1314,20.2123,20.1915,20.2033,20.2675,20.1713,20.2642,20.1279,20.1971,20.2144,20.2643,20.3072,20.4338,20.1954,20.0857,20.1831,19.9148,19.8433,20.1273,20.0876
CV,1283,52762,591,True,17.7361,17.7245,17.7172,17.5799,17.6859,17.6342,17.5078,17.5162,17.5508,17.6494,17.6883,17.625,17.5933,17.5976,17.6077,17.6239,17.6346,17.6526,17.6739,17.6636,17.6606,17.7086,17.7343,17.7462,17.7659,17.7973,17.5115,17.4944,17.8263,17.8254,17.8175,17.8084,17.8201,17.8391,17.8315,17.8525,17.8682,17.8789,17.871,17.8758,17.9017,17.8912,17.9021,17.9272,17.9153,17.9257,17.9179,17.8664,17.8941,17.9287,17.9621,17.9822,17.8223
CV,6744,56399,345,True,19.6956,19.6068,19.5527,19.3665,19.4017,19.2943,19.1205,19.0787,19.0769,19.0952,19.0779,18.9798,18.9089,18.8584,18.8507,18.8359,18.832,18.8199,18.7903,18.744,18.7088,18.7502,18.7351,18.7227,18.7246,18.737,18.3651,18.3239,18.698,18.6883,18.6833,18.6504,18.6273,18.6287,18.62,18.6356,18.6357,18.6247,18.5743,18.5738,18.616,18.6046,18.6147,18.5885,18.5705,18.5189,18.433,18.4787,18.5065,18.5428,18.5492,18.5633,18.5032
CV,1085,52531,175,False,20.0392,20.0017,20.0574,19.9599,20.0048,19.9607,19.9116,19.9344,19.9797,19.9886,19.9805,19.954,19.9236,19.9307,19.9262,19.9076,19.8952,19.8965,19.9285,19.946,19.901,19.9457,20.2636,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324,22.1324
CV,999,52636,55,True,18.721,18.6835,18.7393,18.6027,18.7215,18.6728,18.549,18.5433,18.5797,18.7304,18.7607,18.6689,18.6332,18.6428,18.6528,18.6597,18.677,18.6878,18.7206,18.707,18.7212,18.7629,18.7868,18.8012,18.814,18.8318,18.7101,18.6882,18.8926,18.8874,18.8809,18.8752,18.8992,18.8731,18.8812,18.9193,18.9193,18.9679,18.9336,18.8937,18.9123,18.954,18.9859,19.0074,18.9168,18.8863,18.9234,19.0569,19.0239,18.8454,18.8452,18.9892,18.9608
CV,4852,55689,323,True,19.1738,19.1321,19.0945,18.9466,19.0225,18.9425,18.8156,18.8063,18.8324,18.8978,18.908,18.8377,18.7989,18.7958,18.7929,18.7875,18.7953,18.8074,18.8043,18.7944,18.7986,18.8253,18.8216,18.8275,18.8546,18.8904,18.6534,18.6056,18.8891,18.8698,18.8677,18.8599,18.8674,18.8817,18.8767,18.8892,18.8947,18.8888,18.9003,18.9118,18.9126,18.919,18.9205,18.9202,18.9383,18.9591,18.9216,18.9425,18.9276,18.9181,19.0249,18.9534,18.8817
CV,2526,54582,98,False,20.2785,20.2588,20.3475,20.2774,20.3155,20.2505,20.1439,20.1194,20.165,20.1731,20.1816,20.1956,20.1493,20.1077,20.096,20.1159,20.1365,20.1148,20.0864,20.143,20.3322,20.308,20.4847,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288,22.1288
CV,792,52353,44,True,19.4881,19.4546,19.4239,19.3479,19.4159,19.3567,19.2624,19.2962,19.293,19.2953,19.3222,19.3803,19.3156,19.3171,19.3545,19.3554,19.3331,19.335,19.3554,19.3641,19.362,19.4384,19.4762,19.5071,19.4906,19.5227,19.0633,19.0005,19.5637,19.5666,19.5605,19.5186,19.5671,19.5806,19.4953,19.5206,19.611,19.5775,19.5251,19.5015,19.4832,19.5449,19.5984,19.5493,19.4336,19.2282,19.3476,19.4919,19.3644,19.3393,19.3348,19.4809,19.6324
CV,8408,57874,38,True,19.3282,19.2811,19.2517,19.091,19.2242,19.186,19.0308,19.0323,19.0801,19.227,19.2484,19.1631,19.1351,19.1313,19.1651,19.1842,19.2001,19.2475,19.2535,19.2406,19.2602,19.285,19.3013,19.3037,19.3329,19.4055,19.2015,19.1665,19.4456,19.4321,19.4267,19.437,19.4327,19.444,19.4303,19.4822,19.4946,19.5042,19.5026,19.4897,19.5205,19.5326,19.499,19.5173,19.5146,19.5145,19.4641,19.4815,19.4875,19.5215,19.5272,19.5471,19.4576
CV,444,51883,619,False,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,19.4576,22.5032,17.1295,16.2997,16.5313,16.51,16.4915,16.4811,16.4835,15.688,15.5852,16.3249,16.4597,16.4545,16.3609,16.3369,16.411,16.3869,16.3997,16.3917,16.381,16.3374,16.3297,16.3653,16.3397,16.3125,16.289,16.2864,16.2583,16.0957,16.1035,16.1538,16.2094,16.2838,16.2495,16.3276
CV,2205,53793,247,True,19.2376,19.3167,19.3466,19.3813,19.4277,19.4236,19.3767,19.3893,19.4398,19.4795,19.5268,19.531,19.5042,19.4883,19.5341,19.5604,19.5649,19.5773,19.6238,19.6183,19.6166,19.623,19.6441,19.6588,19.6602,19.6858,19.3913,19.3584,19.7418,19.7281,19.7352,19.7406,19.7521,19.7685,19.7591,19.8199,19.8406,19.8092,19.7968,19.7776,19.7466,19.8245,19.8049,19.8005,19.7453,19.7118,19.7544,19.8462,19.9285,19.9227,20.0795,19.9832,19.9182
CV,2878,54465,585,True,18.4064,18.5733,18.6519,18.6509,18.6289,18.6128,18.6372,18.678,18.738,18.6217,18.6458,18.8223,18.7908,18.7772,18.8326,18.8734,18.9134,18.95,18.9718,18.9077,18.8748,19.0263,19.0322,19.0285,19.0578,19.1015,18.3859,18.3614,19.0806,19.1224,19.1252,19.0897,19.0818,19.1442,19.1742,19.1607,19.1635,19.1871,19.117,19.1426,19.1981,19.1896,19.1866,19.1548,19.1506,19.1521,18.8945,18.938,19.0552,19.1611,19.2532,19.1929,19.1157
CV,662,52147,384,True,18.0282,18.1716,18.2754,18.2726,18.2912,18.2749,18.2693,18.3064,18.3766,18.3295,18.358,18.4622,18.4228,18.4124,18.4728,18.4864,18.5246,18.5512,18.5846,18.5175,18.4821,18.6035,18.616,18.6106,18.6215,18.68,18.0775,18.0581,18.6797,18.7235,18.7279,18.7012,18.6934,18.7363,18.7492,18.7605,18.7491,18.7707,18.6697,18.7132,18.7913,18.7931,18.783,18.7571,18.7266,18.6567,18.4449,18.4885,18.5807,18.715,18.7854,18.7807,18.681
CV,662,52178,384,True,17.9439,18.1099,18.2156,18.2252,18.2234,18.2127,18.2073,18.2479,18.3156,18.2183,18.2425,18.3787,18.3477,18.3265,18.3794,18.4055,18.4421,18.4665,18.5013,18.4149,18.3539,18.4797,18.4846,18.4755,18.4976,18.5309,17.8825,17.851,18.4937,18.5208,18.5435,18.5081,18.4918,18.5265,18.5278,18.5571,18.5728,18.5699,18.4636,18.4835,18.5436,18.5339,18.548,18.484,18.4471,18.4637,18.2504,18.3059,18.4128,18.4222,18.5319,18.4461,18.4295
CV,1301,52976,624,True,18.3118,18.3199,18.3005,18.1861,18.2675,18.2183,18.1098,18.1115,18.1534,18.2126,18.2525,18.2302,18.1868,18.1966,18.2151,18.2376,18.2598,18.2779,18.2999,18.2836,18.2671,18.3446,18.3598,18.3832,18.3975,18.444,18.0539,18.0068,18.4586,18.4762,18.4681,18.4687,18.4812,18.506,18.5042,18.5335,18.5553,18.5283,18.5104,18.5377,18.5444,18.5156,18.5703,18.5774,18.5629,18.5604,18.5812,18.5771,18.6023,18.4868,18.4671,18.3854,18.5384
CV,1496,52883,493,True,20.5966,20.5981,20.6368,20.5648,20.6456,20.5905,20.6136,20.6439,20.6489,20.5837,20.6023,20.6551,20.6124,20.6363,20.7026,20.7341,20.8015,20.7634,20.7908,20.7853,20.8386,21.0315,20.8351,20.8962,20.9735,20.935,20.3958,20.3529,20.869,20.8711,20.9763,20.9594,20.9588,21.0365,21.0492,20.9309,20.8757,20.9789,20.9429,21.0884,21.1185,20.9939,21.0622,21.0187,20.6047,20.7475,20.9767,21.0731,20.9586,21.0231,20.2773,19.9825,20.1555
CV,729,52468,363,True,21.9757,22.2229,22.2342,22.4327,22.2975,22.3792,22.3644,22.316,22.296,22.2384,22.4208,22.5592,22.5004,22.4252,22.5105,22.564,22.6667,22.6139,22.6257,22.5706,22.3135,22.5121,22.4107,22.4089,22.2673,22.2055,21.8504,21.8735,22.3572,22.4015,22.2597,22.1582,22.2198,21.9533,21.7219,21.8551,22.2318,21.9326,21.983,22.1445,21.9392,21.9407,21.77,21.9218,21.4925,21.3234,21.3459,21.1668,21.0581,20.8511,21.0862,21.4433,21.4041
CV,6290,56238,770,True,21.8126,21.8309,21.8202,21.7257,21.7739,21.7008,21.6119,21.6372,21.6351,21.66,21.6513,21.6336,21.5624,21.5421,21.5394,21.5622,21.565,21.5433,21.5422,21.5782,21.5882,21.5231,21.555,21.5159,21.3913,21.5749,21.2017,21.1626,21.4978,21.4864,21.4628,21.4708,21.4264,21.3534,21.2799,21.2023,21.1875,21.183,21.2979,21.1603,20.9506,21.1025,21.1876,21.1992,21.2055,21.1476,20.9905,20.7528,20.9744,20.9583,20.8989,20.9135,20.9519
CV,335,52000,85,True,17.7975,17.8194,17.878,17.734,17.8032,17.7632,17.659,17.674,17.7182,17.7873,17.8127,17.7998,17.7774,17.7683,17.7943,17.8122,17.8183,17.8212,17.8553,17.8482,17.8635,17.9457,17.9722,17.9866,18.0159,18.0586,17.7307,17.6697,18.0685,18.0892,18.0894,18.0728,18.0872,18.1084,18.1002,18.1196,18.1405,18.1615,18.1641,18.1713,18.1793,18.1605,18.147,18.1253,18.179,18.1735,18.0617,18.0965,18.1293,18.1644,18.2443,18.1763,18.0566
CV,977,52410,402,True,20.4813,20.5316,20.4651,20.334,20.3175,20.3016,20.2253,20.2088,20.2379,20.1651,20.1885,20.2855,20.2455,20.2191,20.2092,20.186,20.1645,20.179,20.1993,20.1322,20.0828,20.1861,20.2566,20.2372,20.1851,20.2175,19.7605,19.6802,20.249,20.2891,20.3236,20.289,20.301,20.3116,20.2928,20.1973,20.1927,20.2942,20.3013,20.1727,20.2223,20.3327,20.2045,20.2405,20.2916,20.1562,20.2327,20.2983,19.8997,19.8275,20.0839,20.1962,20.2061
CV,7097,56667,968,True,21.8159,21.8659,21.9138,21.9834,21.9918,22.0615,22.0498,21.9913,22.0309,22.073,22.1339,22.1296,22.0924,22.0434,21.9754,22.1005,22.1086,22.1028,22.1438,22.103,22.1042,22.3272,22.3207,22.3649,22.0684,22.1596,22.1615,22.1019,22.2471,22.36,22.3375,22.2673,22.1761,22.1686,22.1775,22.2926,22.0523,22.0309,21.7977,21.9057,21.7993,21.9011,22.1788,22.2315,22.2529,22.2905,22.1317,22.0861,21.6317,22.014,22.1951,21.7853,21.686
CV,773,52376,612,True,21.9756,21.9738,21.8807,21.9323,21.9007,21.9149,21.9142,21.8774,21.8274,21.8186,21.892,21.9523,21.8977,21.7963,21.8389,21.8154,21.8225,21.9245,21.7819,21.8693,21.9363,21.8801,21.8568,21.8138,21.8406,21.7888,21.8074,21.64,21.7311,21.7108,21.7134,21.8269,21.8166,21.9185,22.0062,21.9833,21.9326,21.8743,21.8693,21.8446,21.7376,21.7808,22.029,21.9658,21.7192,21.7725,21.853,21.7825,21.5787,21.986,21.8241,21.6132,21.4411
CV,1237,52762,510,True,16.8333,16.8961,16.824,17.0292,16.6736,16.6555,16.7777,16.7127,16.6089,16.4547,16.3979,16.5853,16.5549,16.5092,16.4978,16.4607,16.4594,16.4386,16.3995,16.3207,16.2852,16.3324,16.3132,16.3131,16.3221,16.3084,16.096,16.071,16.2858,16.3395,16.3266,16.2948,16.265,16.2602,16.251,16.2588,16.2537,16.2452,16.2561,16.267,16.2888,16.3113,16.3231,16.3103,16.3302,16.341,16.3303,16.3452,16.3493,16.3423,16.3437,16.3615,16.327
CV,5334,55928,884,True,17.6382,17.7535,17.7219,17.9269,17.6055,17.5825,17.6883,17.5938,17.4765,17.4023,17.3448,17.5277,17.4864,17.4356,17.424,17.3764,17.3726,17.3411,17.3131,17.2277,17.1635,17.1811,17.1252,17.1007,17.0947,17.0802,16.893,16.8616,17.0184,17.0572,17.0263,16.982,16.9576,16.9525,16.9493,16.9447,16.9145,16.8697,16.8444,16.8452,16.8562,16.8863,17.0397,17.0426,17.0218,16.9967,16.9734,16.9641,16.941,16.9188,16.8975,16.8805,16.7946
CV,662,52178,541,True,18.7737,18.8458,18.9288,18.8645,18.9414,18.8591,18.72,18.7152,18.7544,18.8508,18.8414,18.7899,18.7706,18.7385,18.7109,18.7025,18.6991,18.6826,18.6692,18.6505,18.637,18.6588,18.6306,18.6371,18.608,18.5833,18.3394,18.2731,18.4833,18.593,18.5373,18.3789,18.3329,18.3189,18.2176,18.2031,18.1612,18.1542,18.1536,18.0907,18.0402,18.0238,18.0505,18.0421,17.9417,17.9593,17.8525,17.8484,17.8661,17.8626,17.8904,17.8423,17.7907
CV,662,52147,552,True,18.7506,18.8135,18.8935,18.8598,18.8726,18.8073,18.7131,18.703,18.7214,18.7693,18.7223,18.7038,18.6936,18.6555,18.6384,18.6177,18.6148,18.5907,18.5853,18.5507,18.5239,18.5385,18.4995,18.5061,18.4659,18.4602,18.2257,18.1458,18.3476,18.4538,18.4113,18.2556,18.2019,18.201,18.108,18.0917,18.0671,18.0422,18.0465,17.961,17.9421,17.9382,17.9231,17.9357,17.8708,17.8633,17.7745,17.7664,17.7514,17.7571,17.7508,17.7519,17.7132
CV,1039,52707,69,True,15.8623,15.923,15.9648,16.0493,16.0085,16.0462,16.1239,16.1258,16.0867,16.0945,16.1173,16.2593,16.2924,16.3067,16.3047,16.2902,16.3076,16.3371,16.3735,16.412,16.4615,16.5056,16.4977,16.4814,16.4695,16.4646,16.3971,16.3877,16.5049,16.5677,16.6079,16.6382,16.6719,16.693,16.7021,16.7156,16.7175,16.692,16.6745,16.6684,16.6681,16.6776,16.6929,16.697,16.7303,16.7738,16.8137,16.8379,16.8786,16.9244,16.9577,16.9483,16.8766
