class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
OBA,2220,53795,195,True,19.3567,19.1053,19.0767,18.9597,19.067,19.0315,18.9675,18.983,18.9847,19.0706,19.0477,18.9305,18.9191,18.9479,18.9405,18.9204,18.8953,18.9194,18.9027,18.9157,18.9328,18.9471,18.9739,18.971,18.9866,18.9936,19.0477,19.0732,18.9837,18.9769,18.9894,19.0003,19.0226,19.0256,19.0384,19.0138,19.0234,19.0604,19.0327,19.0543,19.0629,19.0305,19.0398,19.0656,19.0926,19.1317,19.0891,18.9853,18.9582,18.9905,19.0767,19.1011,18.9924
OBA,2233,53845,558,True,22.6517,22.8289,22.7884,22.7687,22.7361,23.0228,23.1304,23.2313,23.4142,22.9564,22.9189,23.0893,22.9663,23.1839,23.0935,22.6651,22.6206,22.6585,22.6947,22.4741,22.9195,22.9442,23.3949,23.2455,23.2574,23.0792,22.8717,23.2066,23.2621,23.348,23.231,23.0737,23.0639,23.1898,22.9525,22.5063,22.8182,22.5452,22.5452,22.7521,22.3536,22.4078,22.6576,22.5157,22.368,22.1694,21.9914,21.6387,21.5176,21.0302,21.2064,21.1056,20.8911
OBA,2237,53828,342,True,18.6036,18.4603,18.3814,18.3079,18.2997,18.2599,18.196,18.1647,18.1311,18.1374,18.126,18.0713,18.0444,18.026,18.0007,17.9936,17.9615,17.9298,17.9321,17.9037,17.8934,17.8825,17.8631,17.8657,17.8546,17.8463,17.8707,17.863,17.8286,17.8194,17.8126,17.8101,17.7957,17.7975,17.7987,17.8073,17.7953,17.7717,17.7966,17.7729,17.7689,17.7332,17.7657,17.7682,17.7666,17.7551,17.7658,17.7899,17.7899,17.7084,17.7384,17.7421,17.668
OBA,2249,53566,68,True,16.0259,15.7545,15.7144,15.5709,15.6991,15.6512,15.5466,15.5137,15.4884,15.6127,15.6352,15.5149,15.513,15.5278,15.5133,15.511,15.4982,15.5016,15.5063,15.5008,15.5159,15.5155,15.5326,15.5421,15.55,15.5616,15.6572,15.6668,15.5779,15.5866,15.591,15.5985,15.6104,15.6135,15.6211,15.6317,15.6386,15.6404,15.663,15.6624,15.6665,15.6686,15.6814,15.687,15.6928,15.7052,15.717,15.725,15.7338,15.7283,15.7068,15.715,15.5996
OBA,2249,53566,351,True,17.3167,17.0595,17.023,16.893,17.0215,16.9691,16.8834,16.8577,16.8437,16.9808,17.003,16.8926,16.8904,16.9114,16.895,16.8977,16.8891,16.8886,16.8879,16.8924,16.9015,16.8963,16.911,16.917,16.9186,16.9344,17.0285,17.03,16.9384,16.9449,16.944,16.9536,16.9658,16.9687,16.9737,16.9852,16.9872,16.9885,17.0003,17.0046,17.0139,17.0172,17.0287,17.0325,17.0313,17.0395,17.0523,17.0558,17.0545,17.0498,17.0313,17.0655,16.9213
OBA,2255,53565,443,True,15.636,15.4709,15.4915,15.3983,15.5228,15.5092,15.4651,15.4729,15.4815,15.6118,15.6318,15.5465,15.5634,15.5799,15.5864,15.6027,15.6161,15.6303,15.6427,15.6619,15.6798,15.6867,15.7044,15.7195,15.7327,15.7492,15.8431,15.8554,15.7845,15.7959,15.8086,15.8221,15.8364,15.8515,15.8561,15.8761,15.8889,15.8922,15.9151,15.9272,15.9374,15.9413,15.9653,15.9721,15.9865,15.9954,15.9925,15.9995,15.9868,15.9622,15.9496,15.9655,15.8241
OBA,2256,53859,416,True,20.7294,20.572,20.5072,20.4293,20.371,20.3355,20.27,20.2404,20.1985,20.2,20.1585,20.0988,20.0909,20.0587,20.0362,20.0209,20.0324,19.949,19.9192,19.9088,19.9291,19.8809,19.8721,19.8491,19.833,19.8412,19.8635,19.8521,19.8296,19.7969,19.7962,19.7886,19.7966,19.7969,19.7799,19.7991,19.7884,19.8148,19.7614,19.797,19.7548,19.7128,19.7829,19.7484,19.7662,19.8075,19.8205,19.7028,19.7641,19.695,19.5252,19.7036,19.8018
OBA,2256,53859,490,False,20.4638,20.2692,20.2277,20.0998,20.0846,20.0169,19.99,19.9692,19.9119,19.9439,19.9122,19.8245,19.8159,19.7938,19.7835,19.7733,19.764,19.7451,19.7525,19.707,19.7004,19.6895,19.836,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134,21.1134
OBA,2257,53612,139,True,20.4139,20.2664,20.2265,20.1822,20.1516,20.098,20.0267,19.9608,19.9102,19.9145,19.8617,19.8189,19.7983,19.7725,19.7151,19.7048,19.6801,19.6585,19.625,19.5906,19.5832,19.5934,19.5749,19.5495,19.5144,19.5151,19.5209,19.4985,19.4571,19.4358,19.4291,19.422,19.4095,19.383,19.3352,19.358,19.3612,19.335,19.316,19.2472,19.2301,19.2783,19.299,19.3138,19.2423,19.2375,19.2608,19.2547,19.2166,19.1777,19.1957,19.233,19.281
OBA,2258,54328,512,True,18.7226,18.5816,18.5982,18.507,18.6099,18.5942,18.539,18.5356,18.5345,18.637,18.6458,18.5724,18.5798,18.5848,18.575,18.5829,18.593,18.5973,18.5988,18.6053,18.6199,18.6253,18.6265,18.6197,18.6288,18.6411,18.7038,18.718,18.6581,18.6633,18.6687,18.6724,18.6785,18.6763,18.6599,18.6785,18.6903,18.697,18.6886,18.6869,18.7027,18.7105,18.7456,18.7391,18.7,18.7001,18.7377,18.7393,18.7382,18.6762,18.6421,18.67,18.5911
OBA,2258,54328,571,True,20.2609,20.1247,20.1019,20.0259,20.0411,20.0035,19.9452,19.919,19.8724,19.9233,19.9144,19.8441,19.8206,19.8098,19.7861,19.78,19.7585,19.7378,19.7404,19.7453,19.7156,19.6797,19.6557,19.6525,19.6462,19.6428,19.6669,19.6578,19.6024,19.5981,19.5888,19.5792,19.5851,19.5974,19.573,19.5656,19.5816,19.5682,19.5789,19.5723,19.5473,19.5429,19.5577,19.5378,19.4996,19.5489,19.5852,19.5991,19.566,19.5387,19.4892,19.5227,19.5016
OBA,2259,53565,134,True,18.9895,18.7726,18.7314,18.627,18.7083,18.6603,18.5937,18.5677,18.5361,18.6252,18.6225,18.5299,18.5203,18.5147,18.4975,18.4933,18.4822,18.4738,18.474,18.4711,18.4977,18.4846,18.4758,18.4756,18.4723,18.4826,18.5536,18.5514,18.474,18.4664,18.4782,18.492,18.4916,18.4952,18.4945,18.5029,18.5001,18.492,18.4968,18.4739,18.5034,18.5151,18.5028,18.5054,18.5222,18.5198,18.4988,18.5009,18.5111,18.5309,18.6054,18.6035,18.4611
OBA,2259,53565,531,True,21.1808,21.0666,20.9948,20.8964,20.9399,20.8912,20.8745,20.8461,20.7874,20.8306,20.7959,20.7246,20.6674,20.695,20.6881,20.6586,20.6081,20.604,20.5641,20.5793,20.6199,20.6043,20.5864,20.6015,20.6109,20.6026,20.687,20.6744,20.5537,20.6436,20.6164,20.7871,20.5796,20.5106,20.3915,20.5281,20.6372,20.6123,20.6875,20.7726,20.8665,20.74,20.6714,20.6575,20.7081,20.6392,20.5521,20.6051,20.6238,20.9071,20.7328,20.6001,20.7483
OBA,2261,53612,596,False,19.4527,19.3033,19.2179,19.1486,19.087,19.0164,18.9277,18.8728,18.8161,18.7805,18.7333,18.6705,18.6322,18.592,18.5455,18.5206,18.4683,18.4372,18.4072,18.3798,18.3524,18.3251,18.4322,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834,19.6834
OBA,2262,54623,106,False,19.5807,19.5226,19.5105,19.4806,19.4889,19.4534,19.401,19.3635,19.3429,19.3481,19.3254,19.2703,19.2594,19.2206,19.1857,19.1795,19.1491,19.1391,19.1029,19.0725,19.0672,19.0658,19.2734,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918,20.7918
OBA,2262,54623,145,True,20.1631,20.097,20.1319,20.0798,20.0833,20.0704,20.0035,19.9712,19.9881,20.0094,19.962,19.9147,19.8985,19.8725,19.8294,19.8063,19.8103,19.8222,19.7462,19.7285,19.7197,19.7346,19.7213,19.7207,19.6961,19.6987,19.7015,19.6773,19.685,19.7507,19.6442,19.638,19.6317,19.6167,19.5859,19.6021,19.6148,19.6029,19.6172,19.5539,19.5601,19.59,19.589,19.5808,19.568,19.4981,19.4966,19.5347,19.5433,19.4037,19.3253,19.486,19.6013
OBA,2262,54623,621,True,19.465,19.299,19.2563,19.1547,19.2013,19.1729,19.1073,19.0718,19.0374,19.1053,19.1056,19.0451,19.0335,19.0401,19.0102,18.9967,18.9867,18.9834,18.9833,18.974,18.9755,18.9694,18.9724,18.9653,18.9664,18.9779,19.0248,19.0215,18.9545,18.9583,18.9414,18.9412,18.9496,18.9745,18.9971,18.9721,18.979,18.9703,18.9866,18.9869,19.0044,19.0158,18.987,18.9994,19.0313,19.0612,19.0378,18.949,18.9278,19.0275,18.9894,19.007,18.9757
OBA,2271,53726,540,True,22.4965,22.4121,22.2674,22.2455,22.3279,22.3473,22.3353,22.4212,22.3402,22.2536,22.2043,22.4545,22.5236,22.453,22.2455,22.2152,22.4495,22.3262,22.3005,22.1969,22.3052,22.4218,22.6642,22.4043,22.5627,22.8055,22.6816,22.7404,22.8184,22.6885,22.7008,22.8812,22.4569,22.6239,22.6722,22.3906,22.3141,22.1731,22.436,22.4555,22.3924,22.2736,22.3552,22.4623,22.3219,21.9833,22.1132,22.2213,22.0888,21.865,21.4871,21.4446,21.4079
OBA,2281,53711,536,True,16.1198,15.9628,15.9784,15.8907,16.0192,16.0176,15.9633,15.9771,15.9906,16.109,16.1336,16.0509,16.0659,16.0875,16.0932,16.1094,16.1263,16.1448,16.1582,16.1724,16.1892,16.2001,16.2175,16.2314,16.2468,16.262,16.351,16.3703,16.2998,16.3157,16.3299,16.3402,16.3567,16.3695,16.3831,16.4022,16.4105,16.4188,16.4422,16.4541,16.4633,16.476,16.495,16.5009,16.5198,16.5394,16.5395,16.5399,16.5132,16.5124,16.4823,16.4879,16.345
OBA,2300,53682,446,True,15.7661,15.5762,15.5444,15.4296,15.5307,15.4889,15.4113,15.3926,15.3752,15.4754,15.4849,15.3822,15.3789,15.3865,15.3702,15.3685,15.3568,15.3549,15.3539,15.3561,15.3639,15.356,15.3631,15.3637,15.3666,15.3774,15.4613,15.4722,15.3937,15.3977,15.4028,15.4125,15.4215,15.428,15.4246,15.4309,15.4386,15.4369,15.4449,15.4485,15.4506,15.4489,15.4573,15.46,15.4675,15.4701,15.4703,15.4725,15.4738,15.4667,15.4483,15.4528,15.3453
OBA,2309,54441,548,True,17.4883,17.3697,17.3235,17.2879,17.3011,17.2644,17.2109,17.1811,17.161,17.1777,17.1682,17.1104,17.095,17.0825,17.0594,17.0466,17.0147,17.0,16.9812,16.9692,16.964,16.9475,16.9341,16.9172,16.9094,16.902,16.9285,16.914,16.8747,16.8649,16.8529,16.8535,16.8448,16.8406,16.8308,16.8267,16.8167,16.8159,16.815,16.8097,16.8102,16.8074,16.8053,16.8075,16.7976,16.7873,16.7916,16.801,16.82,16.78,16.7604,16.7874,16.7191
OBA,2311,54331,482,True,17.6674,17.5777,17.5529,17.502,17.5132,17.4722,17.429,17.3985,17.3632,17.3807,17.3621,17.3129,17.2963,17.281,17.2636,17.2527,17.2286,17.2138,17.1993,17.1937,17.1886,17.1665,17.1481,17.1391,17.1334,17.1251,17.1496,17.1434,17.1017,17.0981,17.0842,17.0795,17.0753,17.0773,17.0649,17.0613,17.0573,17.0416,17.0457,17.0482,17.0586,17.0316,17.041,17.0202,17.0192,17.0353,17.0192,17.0257,17.023,16.9899,17.0238,17.0603,16.9788
OBA,2317,54152,187,True,17.8214,17.6023,17.6063,17.4796,17.6316,17.6113,17.5318,17.5458,17.558,17.6946,17.7128,17.5919,17.6017,17.6102,17.603,17.6023,17.606,17.6155,17.6335,17.6358,17.6572,17.6694,17.6856,17.691,17.7034,17.7117,17.8118,17.8304,17.7388,17.7449,17.754,17.7636,17.7827,17.7878,17.79,17.8062,17.8111,17.824,17.8399,17.8587,17.8707,17.8625,17.865,17.8777,17.8911,17.8942,17.9014,17.8946,17.9136,17.9234,17.8372,17.8603,17.7754
OBA,2318,54628,315,True,18.7941,18.5761,18.5566,18.4467,18.5462,18.5157,18.4368,18.4197,18.4056,18.5101,18.5014,18.401,18.3985,18.3907,18.3733,18.3675,18.3525,18.3657,18.3366,18.3446,18.3577,18.354,18.3562,18.3446,18.3538,18.3501,18.4275,18.432,18.3507,18.3451,18.3511,18.3485,18.349,18.345,18.3522,18.3587,18.3589,18.3612,18.3684,18.3517,18.3456,18.3412,18.3769,18.3602,18.3537,18.3513,18.3485,18.3608,18.3055,18.2599,18.2627,18.3111,18.2511
OBA,2319,53763,23,True,19.4408,19.2766,19.2105,19.1319,19.1573,19.1046,19.043,18.9998,18.9674,19.0296,19.0197,18.9432,18.9328,18.9274,18.9058,18.9004,18.8926,18.8896,18.8755,18.8707,18.8926,18.8807,18.8818,18.8717,18.8649,18.8631,18.9107,18.9008,18.8418,18.8409,18.8432,18.8422,18.8375,18.8313,18.8169,18.8359,18.827,18.8339,18.8279,18.8536,18.867,18.8452,18.849,18.8596,18.8674,18.8742,18.8984,18.8561,18.8442,18.8916,18.8511,18.8867,18.8323
OBA,2320,54653,371,True,20.2615,20.1207,20.1177,20.009,20.1043,20.0713,19.9999,19.9972,19.9928,20.0806,20.0987,19.9822,19.9908,19.9838,19.9896,19.9893,19.9538,19.9512,19.9831,19.9634,19.9727,19.9485,19.9571,19.9621,19.9726,19.9948,20.0652,20.0805,20.0154,20.0029,20.0124,20.0042,20.0158,20.0376,19.9739,20.0184,20.001,20.0089,20.071,20.0088,19.9833,20.0206,20.1156,20.0874,20.0106,20.039,20.0834,19.9663,19.8302,19.7089,19.5777,19.7268,19.8874
OBA,2323,54380,120,True,19.058,18.9175,18.8673,18.7848,18.8524,18.813,18.7441,18.7211,18.6981,18.7453,18.7347,18.6556,18.6419,18.6362,18.6001,18.5863,18.5724,18.5559,18.5533,18.5418,18.5417,18.5303,18.5171,18.5055,18.4917,18.5023,18.5539,18.5551,18.4882,18.4812,18.475,18.4761,18.4718,18.4698,18.4615,18.4617,18.4641,18.4563,18.4565,18.4505,18.4512,18.4674,18.4697,18.4611,18.4798,18.502,18.4884,18.4613,18.4936,18.5405,18.4968,18.5276,18.4227
OBA,2323,54380,156,True,20.3854,20.179,20.1669,20.041,20.1675,20.1285,20.0346,20.0166,20.0159,20.1522,20.1399,20.0004,20.0188,20.0224,19.9891,19.9781,19.9749,19.9929,20.0177,20.0121,19.9773,20.0085,19.9754,19.9893,19.9892,20.0263,20.1081,20.1083,20.0365,20.0286,20.024,20.0251,20.0486,20.0516,20.0817,20.0578,20.0907,20.0814,20.0762,20.0783,20.0848,20.1054,20.0785,20.045,19.9769,20.0565,20.0873,20.1265,20.1018,19.8753,19.8791,19.9904,20.0054
OBA,2328,53728,184,True,21.0883,20.9451,20.8578,20.7781,20.7637,20.7284,20.6511,20.637,20.6172,20.5916,20.5392,20.4955,20.4596,20.405,20.3715,20.3676,20.342,20.3373,20.3457,20.3081,20.2804,20.2817,20.262,20.2759,20.2416,20.2164,20.2722,20.2424,20.1926,20.2057,20.1984,20.1949,20.2069,20.1975,20.2289,20.2148,20.1996,20.1731,20.2504,20.2219,20.2633,20.2489,20.2221,20.2078,20.2673,20.3038,20.3029,20.2897,20.2669,20.4082,20.445,20.3816,20.3354
OBA,2328,53728,580,True,20.5144,20.3638,20.3014,20.2333,20.2051,20.1601,20.1387,20.072,20.0214,20.0341,20.0073,19.9427,19.8967,19.8824,19.8613,19.8278,19.7855,19.7463,19.7538,19.7296,19.7038,19.7086,19.7085,19.684,19.6588,19.6719,19.7069,19.6877,19.6385,19.6363,19.6294,19.6372,19.634,19.6176,19.6181,19.6093,19.607,19.6002,19.5486,19.5682,19.5768,19.5533,19.558,19.5618,19.5649,19.5182,19.5918,19.5848,19.5301,19.6289,19.6897,19.6286,19.498
OBA,2331,53742,172,True,19.8942,19.7775,19.705,19.6303,19.6108,19.56,19.4903,19.4469,19.406,19.4205,19.3955,19.353,19.3249,19.31,19.2572,19.2318,19.201,19.1955,19.172,19.1485,19.1332,19.096,19.0724,19.0736,19.0749,19.0495,19.0756,19.0716,19.0317,19.027,19.0214,19.0079,18.9861,18.9781,18.9865,18.9745,18.9613,18.9629,18.9819,19.0126,19.0121,18.9804,18.9612,18.9754,19.0027,19.0161,18.9672,18.9051,18.8918,18.9924,18.9185,18.8481,18.8043
OBA,2375,53770,621,True,18.7028,18.5519,18.5737,18.4637,18.6157,18.6189,18.5327,18.5552,18.5594,18.6893,18.7398,18.6362,18.6454,18.668,18.6816,18.6907,18.6942,18.7222,18.7379,18.7589,18.788,18.8053,18.8103,18.826,18.8343,18.8295,18.9103,18.9485,18.872,18.8771,18.8814,18.8964,18.8665,18.8937,18.9224,18.9302,18.9441,18.9388,18.9812,19.0066,18.9786,18.9995,18.9924,18.9734,18.9612,18.9346,18.9687,18.9527,18.8831,18.8344,18.8044,18.7487,18.7329
OBA,2379,53762,475,True,15.8047,15.6125,15.5993,15.5021,15.5974,15.569,15.4903,15.4695,15.4519,15.5346,15.5354,15.445,15.4384,15.4366,15.4194,15.4161,15.4021,15.3964,15.3907,15.3875,15.388,15.3767,15.3738,15.3746,15.3729,15.3771,15.4387,15.4427,15.3743,15.3719,15.3713,15.372,15.3716,15.3703,15.3687,15.3717,15.3736,15.3696,15.3776,15.3765,15.3736,15.3736,15.3734,15.3751,15.3797,15.3785,15.3788,15.3698,15.3521,15.3392,15.3104,15.3213,15.2293
OBA,2390,54094,84,True,17.2197,17.0873,17.1455,17.0229,17.0517,17.0134,16.9608,16.9372,16.913,16.9736,16.9747,16.9099,16.9044,16.8995,16.8762,16.8701,16.8561,16.8485,16.8377,16.8284,16.831,16.8281,16.8268,16.828,16.828,16.8311,16.8769,16.8752,16.8199,16.8202,16.8224,16.8184,16.8163,16.8128,16.8138,16.8148,16.8111,16.8173,16.8211,16.8175,16.824,16.8286,16.8242,16.8206,16.8145,16.8087,16.8286,16.8455,16.8208,16.7846,16.7826,16.8032,16.7423
OBA,2397,53763,446,True,16.2399,15.9899,15.9574,15.8145,15.9475,15.8932,15.7887,15.7661,15.75,15.8736,15.8815,15.7506,15.7466,15.7536,15.7371,15.7324,15.7253,15.7233,15.7249,15.7324,15.7427,15.7285,15.7239,15.7229,15.7277,15.7377,15.8268,15.8413,15.7456,15.7437,15.7484,15.7571,15.7627,15.7662,15.7679,15.7758,15.7792,15.7787,15.7947,15.7918,15.7925,15.7961,15.795,15.8106,15.8142,15.8202,15.831,15.8392,15.8348,15.8183,15.7901,15.8048,15.6897
OBA,2400,53765,12,False,20.6414,20.5515,20.4948,20.5293,20.5416,20.481,20.4192,20.3803,20.3785,20.4108,20.3913,20.3467,20.3154,20.2914,20.2716,20.2468,20.2413,20.2471,20.2206,20.1706,20.2187,20.1289,20.3505,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518,21.8518
OBA,2401,53768,152,True,18.3511,18.1902,18.1519,18.0894,18.1385,18.1039,18.0443,18.0159,17.9917,18.0313,18.0226,17.9616,17.952,17.9403,17.9159,17.9116,17.8943,17.8879,17.8709,17.8678,17.8619,17.8502,17.8385,17.8324,17.8239,17.8316,17.8794,17.8715,17.8147,17.8104,17.8101,17.8078,17.8121,17.8026,17.7962,17.8106,17.8065,17.8154,17.8065,17.7972,17.7886,17.8035,17.8081,17.8193,17.8206,17.8133,17.8199,17.8127,17.812,17.8166,17.8065,17.8035,17.7367
OBA,2401,53768,453,True,23.0605,23.3566,23.5891,23.6241,23.6802,23.7558,23.7257,23.6249,23.5945,23.4202,23.6208,23.5337,23.3003,23.3394,23.3521,23.5743,23.3396,23.4813,23.2224,23.0859,22.9604,23.2665,23.4644,23.5162,23.4882,23.6533,23.9591,24.0149,23.8179,23.8508,23.6235,23.6802,23.6898,24.0936,24.1771,23.9738,23.8008,22.8138,22.6697,22.7716,22.6633,23.5112,23.3992,22.9184,22.5248,22.0752,22.3697,22.7125,22.4801,21.4408,21.6784,21.6131,21.4783
OBA,2402,54176,222,True,20.403,20.323,20.2215,20.2052,20.1963,20.1341,20.0987,20.1008,20.0487,20.0618,20.048,19.9917,19.9849,19.9441,19.9073,19.905,19.9111,19.8709,19.8493,19.8204,19.8233,19.809,19.7975,19.7894,19.7723,19.7887,19.8092,19.7871,19.7453,19.7283,19.7479,19.7373,19.7239,19.7061,19.7121,19.7119,19.7206,19.7114,19.7187,19.7294,19.7083,19.6816,19.7139,19.7239,19.7041,19.6702,19.6432,19.6789,19.7416,19.7226,19.6136,19.6319,19.6419
OBA,2402,54176,408,True,19.2968,19.1609,19.0858,19.0397,19.0426,19.0108,18.962,18.9398,18.9088,18.9205,18.9021,18.8543,18.8405,18.8268,18.8081,18.7887,18.762,18.739,18.7275,18.7218,18.6733,18.6586,18.6526,18.632,18.6171,18.6154,18.6381,18.6347,18.5945,18.5815,18.5678,18.5701,18.5667,18.5471,18.5027,18.5141,18.5193,18.5178,18.5006,18.4743,18.4411,18.4835,18.5124,18.5088,18.4164,18.3793,18.466,18.4827,18.4507,18.3133,18.3487,18.4467,18.4509
OBA,2402,54176,617,True,19.856,19.7344,19.6616,19.5811,19.5568,19.5121,19.4844,19.4411,19.4099,19.4138,19.3807,19.3311,19.305,19.2951,19.2589,19.2433,19.2215,19.2048,19.1832,19.1878,19.1607,19.1325,19.1223,19.1091,19.0851,19.0823,19.1023,19.0996,19.0523,19.0348,19.0334,19.0309,19.0238,19.0233,19.0096,18.9973,19.031,19.044,19.0069,18.9771,18.9905,19.022,19.0148,18.9732,18.9803,18.9811,18.9631,18.9476,18.954,18.9543,18.9488,18.9542,18.9744
OBA,2403,53795,35,True,19.2781,19.1284,19.0752,19.0332,19.035,19.0037,18.9556,18.9061,18.8649,18.8847,18.8681,18.823,18.7978,18.7695,18.745,18.7317,18.7079,18.6942,18.687,18.6801,18.6581,18.6314,18.624,18.6096,18.5966,18.5973,18.6119,18.6045,18.557,18.5455,18.5373,18.5307,18.5284,18.5193,18.5115,18.5211,18.5171,18.5248,18.5199,18.5168,18.5096,18.5001,18.5112,18.4899,18.4836,18.5127,18.5046,18.5144,18.5101,18.4886,18.5035,18.4851,18.4602
OBA,2410,54087,502,True,18.6313,18.5353,18.5028,18.4427,18.4532,18.4266,18.3818,18.3543,18.3239,18.3299,18.3087,18.2569,18.2485,18.2309,18.193,18.1794,18.1564,18.1315,18.1156,18.1043,18.0851,18.0638,18.0585,18.0431,18.0234,18.0135,18.0356,18.0234,17.9831,17.9725,17.9657,17.9607,17.9469,17.9426,17.9451,17.9329,17.9226,17.9118,17.9064,17.895,17.8941,17.8948,17.8926,17.8746,17.8841,17.8848,17.8705,17.881,17.8674,17.8519,17.8722,17.8795,17.7836
OBA,2410,54087,504,False,19.8794,19.7843,19.726,19.662,19.6608,19.6309,19.5858,19.5566,19.5167,19.5171,19.4941,19.4432,19.4138,19.4055,19.3705,19.3556,19.3276,19.318,19.3069,19.2633,19.2555,19.2619,19.5319,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059,21.2059
OBA,2413,54169,44,True,19.2315,19.0813,18.9961,18.9316,18.9326,18.8834,18.8153,18.7721,18.7198,18.7302,18.7152,18.6643,18.6459,18.6244,18.5944,18.5873,18.5644,18.5569,18.5325,18.529,18.5098,18.4825,18.4653,18.4561,18.4501,18.4483,18.4656,18.455,18.4094,18.4103,18.4066,18.3939,18.3795,18.3916,18.3984,18.3913,18.3805,18.3959,18.3843,18.3938,18.383,18.3889,18.3858,18.3709,18.3541,18.3375,18.3691,18.4071,18.4265,18.3452,18.3661,18.4251,18.3522
OBA,2413,54169,616,True,20.1126,19.9312,19.8782,19.7637,19.8421,19.8162,19.758,19.7441,19.7386,19.8135,19.8112,19.7123,19.7218,19.7369,19.7266,19.7358,19.7005,19.6948,19.718,19.7198,19.7167,19.7308,19.7212,19.7118,19.7068,19.7159,19.7836,19.818,19.7466,19.7434,19.741,19.7623,19.7694,19.7443,19.7397,19.7706,19.7645,19.7959,19.7978,19.7859,19.7824,19.7917,19.8207,19.8259,19.8542,19.8774,19.862,19.8752,19.7446,19.6029,19.5831,19.6252,19.7114
OBA,2417,53766,79,True,18.8599,18.642,18.7679,18.5613,18.6599,18.6251,18.5308,18.5158,18.501,18.6317,18.639,18.5258,18.5313,18.5347,18.5319,18.5374,18.5424,18.5335,18.5439,18.5584,18.5842,18.5814,18.5874,18.5948,18.6038,18.6241,18.7162,18.7276,18.6426,18.6491,18.6544,18.6658,18.6702,18.6631,18.6619,18.6863,18.7029,18.7053,18.7235,18.7455,18.7111,18.7186,18.7286,18.7308,18.7326,18.7084,18.7297,18.7745,18.8067,18.797,18.6939,18.7294,18.6177
OBA,2418,53794,31,True,16.1457,15.9317,15.8785,15.7729,15.8673,15.8379,15.7539,15.7292,15.7105,15.804,15.8293,15.7477,15.7561,15.7706,15.754,15.7575,15.7496,15.7504,15.7494,15.7492,15.7665,15.7668,15.7891,15.8013,15.8027,15.8127,15.8818,15.8917,15.8259,15.8317,15.8362,15.8432,15.8572,15.864,15.8683,15.8826,15.8849,15.8882,15.9035,15.9099,15.9168,15.9239,15.9311,15.9435,15.9591,15.9666,15.9832,15.9988,15.9991,15.9899,15.9807,15.9804,15.8838
OBA,2418,53794,152,True,19.0383,18.8739,18.8213,18.6973,18.7515,18.7267,18.6387,18.6047,18.5741,18.6244,18.6226,18.5458,18.5249,18.5151,18.4943,18.4786,18.4739,18.451,18.4503,18.4396,18.4578,18.4549,18.4715,18.456,18.4463,18.4464,18.5151,18.5302,18.45,18.4397,18.4464,18.4562,18.4561,18.4543,18.4521,18.4642,18.4748,18.4648,18.4866,18.4767,18.4705,18.458,18.4816,18.5125,18.5069,18.5261,18.5188,18.5234,18.5418,18.5618,18.4546,18.5171,18.5129
OBA,2423,54149,426,True,18.7869,18.597,18.5537,18.4544,18.5329,18.4954,18.4085,18.3841,18.356,18.4326,18.4636,18.3851,18.3839,18.4053,18.3891,18.3793,18.3594,18.3581,18.3565,18.338,18.3539,18.3365,18.352,18.3502,18.3414,18.3619,18.4176,18.4189,18.3627,18.3642,18.3626,18.375,18.3805,18.38,18.3875,18.4081,18.4177,18.4279,18.4348,18.4212,18.4227,18.4576,18.4669,18.4386,18.3689,18.3378,18.4483,18.4744,18.4313,18.2605,18.2577,18.4214,18.4415
